observation_id,timestamp,source,airline,origin,destination,flight_date,booking_date,fare_class,fare_type,base_fare,taxes,fees,total_fare,currency,stops,duration,baggage,availability
OBS000581,2026-02-24T00:00:00,goibibo,AirIndia,BLR,BOM,2026-02-25,2026-02-24,PremiumEconomy,NonRefundable,4542.54,545.1,273.05,5360.69,INR,1,2.87,25kg,True
OBS000582,2025-12-18T00:00:00,airline_site,IndiGo,BLR,BOM,2026-02-26,2025-12-18,PremiumEconomy,Refundable,3677.84,441.34,285.13,4404.31,INR,1,2.69,20kg,False
OBS000583,2026-02-14T00:00:00,cleartrip,AirIndia,BLR,BOM,2026-02-15,2026-02-14,PremiumEconomy,NonRefundable,5266.79,632.01,365.09,6263.89,INR,0,2.23,20kg,False
OBS000584,2026-02-24T00:00:00,goibibo,Akasa,BLR,BOM,2026-02-25,2026-02-24,PremiumEconomy,NonRefundable,4888.72,586.65,292.21,5767.58,INR,0,2.87,20kg,True
OBS000585,2026-01-27T00:00:00,cleartrip,Vistara,BLR,BOM,2026-02-16,2026-01-27,Economy,Refundable,4443.83,533.26,238.19,5215.28,INR,0,1.62,20kg,True
OBS000586,2026-01-17T00:00:00,cleartrip,SpiceJet,BLR,BOM,2026-02-26,2026-01-17,Economy,NonRefundable,3926.33,471.16,295.99,4693.48,INR,0,4.47,20kg,True
OBS000587,2025-12-24T00:00:00,airline_site,IndiGo,BLR,BOM,2026-02-02,2025-12-24,PremiumEconomy,Refundable,4015.65,481.88,228.02,4725.55,INR,0,1.76,25kg,True
OBS000588,2026-01-23T00:00:00,goibibo,Akasa,BLR,BOM,2026-02-02,2026-01-23,PremiumEconomy,NonRefundable,4495.91,539.51,314.44,5349.86,INR,0,3.5,25kg,True
OBS000589,2026-02-01T00:00:00,goibibo,IndiGo,BLR,BOM,2026-02-11,2026-02-01,Economy,NonRefundable,3976.59,477.19,174.43,4628.21,INR,1,2.86,25kg,True
OBS000590,2026-01-17T00:00:00,goibibo,AirIndia,BLR,BOM,2026-02-06,2026-01-17,PremiumEconomy,Refundable,3886.16,466.34,224.88,4577.38,INR,0,2.15,15kg,True
OBS000591,2026-02-09T00:00:00,airline_site,Akasa,BLR,BOM,2026-02-19,2026-02-09,PremiumEconomy,NonRefundable,4407.59,528.91,389.49,5325.99,INR,0,3.07,25kg,False
OBS000592,2026-02-12T00:00:00,airline_site,Vistara,BLR,BOM,2026-02-14,2026-02-12,PremiumEconomy,NonRefundable,4229.8,507.58,236.83,4974.21,INR,0,1.86,20kg,True
OBS000593,2026-01-31T00:00:00,airline_site,Akasa,BLR,BOM,2026-02-20,2026-01-31,Economy,NonRefundable,3486.17,418.34,195.15,4099.66,INR,0,3.38,25kg,False
OBS000594,2025-12-31T00:00:00,goibibo,Akasa,BLR,BOM,2026-02-09,2025-12-31,Economy,Refundable,4164.82,499.78,283.18,4947.78,INR,0,2.73,15kg,True
OBS000595,2026-01-15T00:00:00,airline_site,AirIndia,BLR,BOM,2026-02-24,2026-01-15,PremiumEconomy,NonRefundable,4067.37,488.08,252.57,4808.02,INR,0,3.33,20kg,True
OBS000596,2026-02-11T00:00:00,mmt,IndiGo,BLR,BOM,2026-02-13,2026-02-11,Economy,NonRefundable,4002.58,480.31,178.39,4661.28,INR,1,2.8,20kg,False
OBS000597,2026-02-28T00:00:00,cleartrip,Akasa,BLR,DEL,2026-03-02,2026-02-28,Economy,Refundable,7745.56,929.47,214.6,8889.63,INR,1,3.78,15kg,True
OBS000598,2026-02-19T00:00:00,airline_site,SpiceJet,BLR,DEL,2026-03-11,2026-02-19,PremiumEconomy,Refundable,6648.23,797.79,224.49,7670.51,INR,1,4.31,25kg,True
OBS000599,2026-03-07T00:00:00,cleartrip,SpiceJet,BLR,DEL,2026-03-08,2026-03-07,Economy,Refundable,7013.32,841.6,180.16,8035.08,INR,0,3.75,20kg,True
OBS000600,2026-03-07T00:00:00,mmt,SpiceJet,BLR,DEL,2026-03-27,2026-03-07,Economy,Refundable,6153.49,738.42,334.31,7226.22,INR,0,1.78,20kg,False
OBS000601,2026-03-09T00:00:00,airline_site,Vistara,BLR,DEL,2026-03-14,2026-03-09,PremiumEconomy,NonRefundable,7408.78,889.05,283.37,8581.2,INR,0,4.38,15kg,True
OBS000602,2026-02-04T00:00:00,cleartrip,IndiGo,BLR,DEL,2026-03-16,2026-02-04,Economy,Refundable,6282.08,753.85,241.93,7277.86,INR,0,2.03,20kg,True
OBS000603,2026-02-09T00:00:00,mmt,SpiceJet,BLR,DEL,2026-03-21,2026-02-09,PremiumEconomy,Refundable,5803.05,696.37,180.51,6679.93,INR,1,4.26,20kg,True
OBS000604,2025-12-23T00:00:00,cleartrip,AirIndia,BLR,DEL,2026-03-03,2025-12-23,Economy,NonRefundable,7126.47,855.18,339.17,8320.82,INR,0,4.1,25kg,False
OBS000605,2026-03-25T00:00:00,goibibo,SpiceJet,BLR,DEL,2026-03-26,2026-03-25,PremiumEconomy,NonRefundable,7627.23,915.27,344.86,8887.36,INR,1,4.09,15kg,True
OBS000606,2026-03-18T00:00:00,cleartrip,SpiceJet,BLR,DEL,2026-03-23,2026-03-18,PremiumEconomy,NonRefundable,7515.35,901.84,276.58,8693.77,INR,0,3.71,25kg,True
OBS000607,2026-03-11T00:00:00,cleartrip,Vistara,BLR,DEL,2026-03-21,2026-03-11,Economy,Refundable,6874.01,824.88,250.17,7949.06,INR,0,2.02,25kg,True
OBS000608,2026-03-08T00:00:00,cleartrip,SpiceJet,BLR,DEL,2026-03-28,2026-03-08,PremiumEconomy,Refundable,6145.78,737.49,321.44,7204.71,INR,0,1.77,25kg,True
OBS000609,2026-03-21T00:00:00,goibibo,Akasa,BLR,DEL,2026-03-26,2026-03-21,Economy,Refundable,7471.1,896.53,195.47,8563.1,INR,0,4.25,25kg,True
OBS000610,2026-02-21T00:00:00,mmt,IndiGo,BLR,DEL,2026-03-03,2026-02-21,PremiumEconomy,NonRefundable,7332.78,879.93,199.57,8412.28,INR,0,1.69,20kg,True
OBS000611,2026-03-18T00:00:00,goibibo,SpiceJet,BLR,DEL,2026-03-19,2026-03-18,Economy,Refundable,8411.09,1009.33,343.34,9763.76,INR,0,1.83,20kg,True
OBS000612,2026-03-14T00:00:00,goibibo,AirIndia,BLR,DEL,2026-03-24,2026-03-14,Economy,NonRefundable,6857.87,822.94,245.52,7926.33,INR,0,2.58,20kg,True
OBS000613,2026-02-24T00:00:00,mmt,Vistara,BLR,DEL,2026-03-01,2026-02-24,PremiumEconomy,Refundable,7702.09,924.25,262.74,8889.08,INR,0,2.75,20kg,False
OBS000614,2026-03-20T00:00:00,goibibo,Akasa,BLR,DEL,2026-03-22,2026-03-20,PremiumEconomy,Refundable,7502.41,900.29,328.33,8731.03,INR,0,3.04,15kg,True
OBS000615,2026-02-26T00:00:00,airline_site,IndiGo,BLR,DEL,2026-03-08,2026-02-26,PremiumEconomy,NonRefundable,8342.05,1001.05,384.83,9727.93,INR,0,4.43,25kg,True
OBS000616,2026-02-13T00:00:00,mmt,Vistara,BLR,DEL,2026-03-05,2026-02-13,Economy,NonRefundable,5467.45,656.09,160.28,6283.82,INR,0,4.1,15kg,True
OBS000617,2026-01-30T00:00:00,airline_site,AirIndia,BLR,DEL,2026-03-11,2026-01-30,PremiumEconomy,NonRefundable,6135.57,736.27,179.21,7051.05,INR,0,4.26,20kg,True
OBS000618,2026-01-09T00:00:00,cleartrip,Akasa,BLR,DEL,2026-03-20,2026-01-09,PremiumEconomy,NonRefundable,6360.25,763.23,340.39,7463.87,INR,0,2.24,20kg,True
OBS000619,2026-01-07T00:00:00,mmt,AirIndia,BLR,DEL,2026-03-18,2026-01-07,Economy,Refundable,7060.22,847.23,260.0,8167.45,INR,0,1.32,20kg,True
OBS000620,2026-03-13T00:00:00,goibibo,IndiGo,BLR,DEL,2026-03-23,2026-03-13,PremiumEconomy,NonRefundable,6438.37,772.6,259.11,7470.08,INR,1,2.71,15kg,True
OBS000621,2026-02-27T00:00:00,mmt,Akasa,BLR,DEL,2026-03-04,2026-02-27,PremiumEconomy,Refundable,8255.63,990.68,195.16,9441.47,INR,0,2.94,25kg,True
OBS000622,2026-03-13T00:00:00,goibibo,IndiGo,BLR,DEL,2026-03-14,2026-03-13,PremiumEconomy,Refundable,8349.63,1001.96,211.54,9563.13,INR,0,3.45,25kg,True
OBS000623,2026-03-08T00:00:00,mmt,IndiGo,BLR,DEL,2026-03-13,2026-03-08,Economy,NonRefundable,6073.1,728.77,359.24,7161.11,INR,1,2.7,20kg,True
OBS000624,2026-03-10T00:00:00,goibibo,Vistara,BLR,DEL,2026-03-11,2026-03-10,Economy,Refundable,6854.67,822.56,314.04,7991.27,INR,0,3.85,20kg,True
OBS000625,2026-03-25T00:00:00,airline_site,SpiceJet,BLR,DEL,2026-03-26,2026-03-25,PremiumEconomy,Refundable,7634.87,916.18,300.57,8851.62,INR,0,4.38,20kg,True
OBS000626,2025-12-21T00:00:00,goibibo,SpiceJet,BLR,DEL,2026-03-01,2025-12-21,PremiumEconomy,Refundable,5768.76,692.25,202.06,6663.07,INR,0,2.19,20kg,True
OBS000627,2026-03-02T00:00:00,mmt,SpiceJet,BLR,DEL,2026-03-22,2026-03-02,PremiumEconomy,NonRefundable,6929.54,831.55,358.01,8119.1,INR,1,2.09,25kg,False
OBS000628,2025-12-23T00:00:00,cleartrip,Akasa,BLR,DEL,2026-03-03,2025-12-23,Economy,NonRefundable,6971.95,836.63,255.63,8064.21,INR,1,1.51,25kg,True
OBS000629,2026-02-03T00:00:00,goibibo,Akasa,BLR,DEL,2026-03-15,2026-02-03,Economy,NonRefundable,6540.12,784.81,188.77,7513.7,INR,1,2.64,20kg,True
OBS000630,2026-03-03T00:00:00,cleartrip,AirIndia,BLR,DEL,2026-03-05,2026-03-03,PremiumEconomy,NonRefundable,8478.58,1017.43,321.08,9817.09,INR,0,3.02,15kg,True
OBS000631,2026-03-07T00:00:00,cleartrip,Vistara,BLR,DEL,2026-03-17,2026-03-07,PremiumEconomy,Refundable,6279.54,753.54,330.08,7363.16,INR,0,1.58,25kg,False
OBS000632,2025-12-26T00:00:00,goibibo,IndiGo,BLR,DEL,2026-03-06,2025-12-26,Economy,NonRefundable,6712.29,805.48,195.55,7713.32,INR,0,2.24,25kg,False
OBS000633,2026-02-13T00:00:00,mmt,AirIndia,BLR,DEL,2026-03-25,2026-02-13,Economy,Refundable,5527.89,663.35,235.33,6426.57,INR,0,4.08,15kg,False
OBS000634,2026-03-17T00:00:00,airline_site,IndiGo,BLR,DEL,2026-03-18,2026-03-17,Economy,NonRefundable,8009.44,961.13,151.46,9122.03,INR,1,3.48,25kg,False
OBS000635,2026-02-18T00:00:00,goibibo,Vistara,BLR,DEL,2026-03-10,2026-02-18,Economy,Refundable,6688.74,802.65,322.67,7814.06,INR,0,1.25,15kg,True
OBS000636,2026-03-21T00:00:00,mmt,SpiceJet,BLR,DEL,2026-03-23,2026-03-21,Economy,Refundable,6795.25,815.43,364.75,7975.43,INR,1,3.98,25kg,True
OBS000637,2025-12-30T00:00:00,mmt,AirIndia,DEL,BOM,2026-03-10,2025-12-30,PremiumEconomy,NonRefundable,3860.66,463.28,155.45,4479.39,INR,1,1.26,20kg,True
OBS000638,2026-03-02T00:00:00,goibibo,IndiGo,DEL,BOM,2026-03-07,2026-03-02,PremiumEconomy,Refundable,4905.51,588.66,292.36,5786.53,INR,0,3.28,25kg,False
OBS000639,2026-01-03T00:00:00,cleartrip,IndiGo,DEL,BOM,2026-03-14,2026-01-03,PremiumEconomy,NonRefundable,3789.33,454.72,332.77,4576.82,INR,1,2.89,25kg,False
OBS000640,2026-01-27T00:00:00,airline_site,SpiceJet,DEL,BOM,2026-03-08,2026-01-27,PremiumEconomy,Refundable,4246.59,509.59,165.18,4921.36,INR,0,4.15,20kg,False
OBS000641,2026-02-22T00:00:00,goibibo,IndiGo,DEL,BOM,2026-03-04,2026-02-22,Economy,NonRefundable,4117.36,494.08,262.08,4873.52,INR,0,2.75,20kg,True
OBS000642,2026-03-15T00:00:00,cleartrip,Akasa,DEL,BOM,2026-03-17,2026-03-15,PremiumEconomy,Refundable,4595.27,551.43,296.91,5443.61,INR,0,3.59,20kg,False
OBS000643,2026-02-15T00:00:00,mmt,Akasa,DEL,BOM,2026-03-27,2026-02-15,Economy,NonRefundable,4050.45,486.05,268.08,4804.58,INR,0,3.4,15kg,True
OBS000644,2026-03-05T00:00:00,airline_site,SpiceJet,DEL,BOM,2026-03-07,2026-03-05,PremiumEconomy,NonRefundable,4687.66,562.52,301.44,5551.62,INR,0,1.89,15kg,True
OBS000645,2026-03-07T00:00:00,airline_site,IndiGo,DEL,BOM,2026-03-12,2026-03-07,PremiumEconomy,NonRefundable,4665.45,559.85,356.99,5582.29,INR,0,3.24,15kg,True
OBS000646,2026-03-11T00:00:00,cleartrip,IndiGo,DEL,BOM,2026-03-16,2026-03-11,PremiumEconomy,Refundable,4982.99,597.96,398.42,5979.37,INR,0,3.53,20kg,False
OBS000647,2026-01-16T00:00:00,airline_site,Akasa,DEL,BOM,2026-03-27,2026-01-16,Economy,Refundable,4357.46,522.9,302.64,5183.0,INR,0,3.28,15kg,True
OBS000648,2026-01-25T00:00:00,goibibo,Akasa,DEL,BOM,2026-03-06,2026-01-25,PremiumEconomy,Refundable,4337.45,520.49,223.03,5080.97,INR,0,3.34,20kg,True
OBS000649,2025-12-24T00:00:00,airline_site,AirIndia,DEL,BOM,2026-03-04,2025-12-24,PremiumEconomy,NonRefundable,4501.18,540.14,342.3,5383.62,INR,0,2.87,15kg,True
OBS000650,2026-01-31T00:00:00,cleartrip,AirIndia,DEL,BOM,2026-03-12,2026-01-31,Economy,NonRefundable,5089.54,610.75,338.71,6039.0,INR,0,1.66,20kg,False
OBS000651,2026-03-04T00:00:00,airline_site,SpiceJet,DEL,BOM,2026-03-14,2026-03-04,Economy,Refundable,4901.68,588.2,320.55,5810.43,INR,0,1.48,20kg,False
OBS000652,2026-03-23T00:00:00,goibibo,IndiGo,DEL,BOM,2026-03-25,2026-03-23,Economy,Refundable,4853.25,582.39,258.52,5694.16,INR,0,2.58,25kg,True
OBS000653,2026-02-12T00:00:00,mmt,SpiceJet,DEL,BOM,2026-03-24,2026-02-12,PremiumEconomy,Refundable,4113.33,493.6,356.75,4963.68,INR,1,3.5,25kg,False
OBS000654,2026-03-23T00:00:00,airline_site,IndiGo,DEL,BOM,2026-03-25,2026-03-23,PremiumEconomy,NonRefundable,5334.94,640.19,370.24,6345.37,INR,0,2.92,25kg,True
OBS000655,2026-03-06T00:00:00,mmt,IndiGo,DEL,BOM,2026-03-07,2026-03-06,Economy,NonRefundable,4710.97,565.32,235.18,5511.47,INR,0,3.95,20kg,False
OBS000656,2026-03-16T00:00:00,cleartrip,Vistara,DEL,BOM,2026-03-17,2026-03-16,PremiumEconomy,Refundable,5034.64,604.16,333.0,5971.8,INR,0,3.7,15kg,False
OBS000657,2026-02-18T00:00:00,mmt,Vistara,DEL,BOM,2026-03-10,2026-02-18,PremiumEconomy,NonRefundable,4203.87,504.46,395.74,5104.07,INR,0,3.56,25kg,True
OBS000658,2026-02-27T00:00:00,mmt,Vistara,DEL,BOM,2026-03-04,2026-02-27,PremiumEconomy,Refundable,4385.22,526.23,279.11,5190.56,INR,0,3.55,20kg,True
OBS000659,2026-02-20T00:00:00,cleartrip,Akasa,BOM,BLR,2026-03-02,2026-02-20,PremiumEconomy,NonRefundable,4037.67,484.52,261.54,4783.73,INR,0,3.13,25kg,False
OBS000660,2026-02-03T00:00:00,goibibo,SpiceJet,BOM,BLR,2026-03-15,2026-02-03,Economy,Refundable,3352.51,402.3,382.76,4137.57,INR,0,2.8,20kg,True
OBS000661,2026-03-03T00:00:00,goibibo,IndiGo,BOM,BLR,2026-03-23,2026-03-03,Economy,NonRefundable,3654.67,438.56,203.16,4296.39,INR,0,3.19,20kg,True
OBS000662,2026-02-27T00:00:00,airline_site,Akasa,BOM,BLR,2026-03-04,2026-02-27,Economy,Refundable,3919.43,470.33,292.94,4682.7,INR,0,2.21,20kg,True
OBS000663,2026-02-28T00:00:00,goibibo,IndiGo,BOM,BLR,2026-03-10,2026-02-28,PremiumEconomy,NonRefundable,3940.19,472.82,345.95,4758.96,INR,0,1.8,25kg,False
OBS000664,2026-02-28T00:00:00,airline_site,IndiGo,BOM,BLR,2026-03-01,2026-02-28,PremiumEconomy,NonRefundable,4288.92,514.67,286.88,5090.47,INR,0,3.07,20kg,False
OBS000665,2026-01-05T00:00:00,goibibo,SpiceJet,BOM,BLR,2026-03-16,2026-01-05,PremiumEconomy,Refundable,3488.63,418.64,340.49,4247.76,INR,0,1.49,25kg,False
OBS000666,2026-03-11T00:00:00,cleartrip,Akasa,BOM,BLR,2026-03-13,2026-03-11,Economy,NonRefundable,3751.87,450.22,375.06,4577.15,INR,0,3.33,15kg,True
OBS000667,2026-02-07T00:00:00,airline_site,Akasa,BOM,BLR,2026-03-19,2026-02-07,Economy,Refundable,3689.13,442.7,290.26,4422.09,INR,0,4.36,25kg,True
OBS000668,2026-03-15T00:00:00,airline_site,IndiGo,BOM,BLR,2026-03-25,2026-03-15,Economy,Refundable,3321.37,398.56,275.66,3995.59,INR,0,3.8,15kg,False
OBS000669,2025-12-23T00:00:00,goibibo,IndiGo,BOM,BLR,2026-03-03,2025-12-23,PremiumEconomy,NonRefundable,3316.5,397.98,297.22,4011.7,INR,0,2.57,25kg,True
OBS000670,2026-03-08T00:00:00,airline_site,Akasa,BOM,BLR,2026-03-13,2026-03-08,Economy,NonRefundable,3982.71,477.93,172.76,4633.4,INR,0,1.8,15kg,True
OBS000671,2026-02-28T00:00:00,mmt,IndiGo,BOM,BLR,2026-03-10,2026-02-28,Economy,NonRefundable,3729.43,447.53,390.28,4567.24,INR,1,1.53,15kg,False
OBS000672,2026-03-06T00:00:00,airline_site,IndiGo,BOM,BLR,2026-03-11,2026-03-06,Economy,Refundable,3940.64,472.88,243.88,4657.4,INR,0,2.83,25kg,False
OBS000673,2026-02-27T00:00:00,goibibo,IndiGo,BOM,BLR,2026-03-04,2026-02-27,PremiumEconomy,Refundable,4377.84,525.34,251.77,5154.95,INR,0,2.09,25kg,True
OBS000674,2025-12-28T00:00:00,mmt,Vistara,BOM,BLR,2026-03-08,2025-12-28,PremiumEconomy,NonRefundable,3679.84,441.58,288.68,4410.1,INR,0,3.99,25kg,True
OBS000675,2026-03-24T00:00:00,goibibo,Akasa,BOM,BLR,2026-03-26,2026-03-24,PremiumEconomy,Refundable,3519.16,422.3,345.51,4286.97,INR,0,3.88,25kg,True
OBS000676,2026-03-19T00:00:00,goibibo,Vistara,BOM,BLR,2026-03-21,2026-03-19,PremiumEconomy,NonRefundable,4900.43,588.05,150.14,5638.62,INR,0,3.98,15kg,True
OBS000677,2026-02-28T00:00:00,goibibo,IndiGo,BOM,BLR,2026-03-02,2026-02-28,Economy,NonRefundable,4173.06,500.77,225.16,4898.99,INR,1,1.9,25kg,True
OBS000678,2026-03-17T00:00:00,goibibo,Vistara,BOM,BLR,2026-03-22,2026-03-17,Economy,NonRefundable,3627.0,435.24,308.79,4371.03,INR,0,1.9,25kg,True
OBS000679,2026-01-20T00:00:00,airline_site,IndiGo,BOM,BLR,2026-03-01,2026-01-20,Economy,NonRefundable,3991.11,478.93,302.2,4772.24,INR,1,3.72,25kg,True
OBS000680,2026-02-14T00:00:00,airline_site,SpiceJet,BOM,BLR,2026-03-26,2026-02-14,Economy,NonRefundable,4041.01,484.92,312.82,4838.75,INR,1,3.93,20kg,False
OBS000681,2026-01-16T00:00:00,cleartrip,AirIndia,DEL,HYD,2026-03-27,2026-01-16,PremiumEconomy,Refundable,7264.72,871.77,181.19,8317.68,INR,0,3.65,20kg,True
OBS000682,2026-03-06T00:00:00,cleartrip,AirIndia,DEL,HYD,2026-03-07,2026-03-06,Economy,NonRefundable,6288.42,754.61,354.07,7397.1,INR,0,1.32,20kg,True
OBS000683,2026-02-27T00:00:00,cleartrip,Akasa,DEL,HYD,2026-03-01,2026-02-27,PremiumEconomy,Refundable,8781.26,1053.75,177.74,10012.75,INR,0,3.38,25kg,True
OBS000684,2026-02-11T00:00:00,airline_site,AirIndia,DEL,HYD,2026-03-03,2026-02-11,PremiumEconomy,Refundable,6607.6,792.91,182.06,7582.57,INR,0,1.83,25kg,True
OBS000685,2026-02-11T00:00:00,goibibo,IndiGo,DEL,HYD,2026-03-23,2026-02-11,PremiumEconomy,Refundable,6283.32,754.0,290.03,7327.35,INR,0,2.63,20kg,True
OBS000686,2026-01-23T00:00:00,goibibo,Vistara,DEL,HYD,2026-03-04,2026-01-23,Economy,Refundable,6598.97,791.88,279.57,7670.42,INR,0,2.12,20kg,False
OBS000687,2026-03-10T00:00:00,airline_site,AirIndia,DEL,HYD,2026-03-11,2026-03-10,PremiumEconomy,Refundable,7537.35,904.48,370.02,8811.85,INR,0,1.85,20kg,True
OBS000688,2026-01-22T00:00:00,airline_site,SpiceJet,DEL,HYD,2026-03-03,2026-01-22,PremiumEconomy,Refundable,6986.17,838.34,306.32,8130.83,INR,0,3.97,15kg,True
OBS000689,2026-03-14T00:00:00,mmt,IndiGo,DEL,HYD,2026-03-16,2026-03-14,PremiumEconomy,Refundable,9038.67,1084.64,355.41,10478.72,INR,1,3.11,15kg,True
OBS000690,2026-02-20T00:00:00,airline_site,AirIndia,DEL,HYD,2026-03-02,2026-02-20,Economy,NonRefundable,6809.62,817.15,228.32,7855.09,INR,0,2.19,25kg,False
OBS000691,2026-03-02T00:00:00,goibibo,SpiceJet,DEL,HYD,2026-03-03,2026-03-02,Economy,NonRefundable,7626.54,915.19,223.73,8765.46,INR,0,4.05,25kg,True
OBS000692,2026-03-05T00:00:00,goibibo,Akasa,DEL,HYD,2026-03-15,2026-03-05,Economy,NonRefundable,6432.26,771.87,266.05,7470.18,INR,0,2.7,20kg,True
OBS000693,2026-03-03T00:00:00,mmt,Akasa,DEL,HYD,2026-03-04,2026-03-03,Economy,NonRefundable,8992.91,1079.15,298.22,10370.28,INR,0,2.59,25kg,False
OBS000694,2026-03-04T00:00:00,airline_site,IndiGo,DEL,HYD,2026-03-06,2026-03-04,Economy,NonRefundable,7962.71,955.53,184.42,9102.66,INR,1,2.89,25kg,True
OBS000695,2026-02-18T00:00:00,cleartrip,Akasa,DEL,HYD,2026-03-10,2026-02-18,PremiumEconomy,NonRefundable,7376.91,885.23,186.85,8448.99,INR,0,4.4,25kg,True
OBS000696,2026-02-28T00:00:00,airline_site,SpiceJet,DEL,HYD,2026-03-02,2026-02-28,PremiumEconomy,Refundable,7165.81,859.9,276.78,8302.49,INR,0,3.31,15kg,True
OBS000697,2026-03-09T00:00:00,cleartrip,Akasa,DEL,HYD,2026-03-11,2026-03-09,PremiumEconomy,NonRefundable,7406.16,888.74,395.48,8690.38,INR,1,2.28,15kg,False
OBS000698,2026-03-25T00:00:00,airline_site,AirIndia,DEL,HYD,2026-03-26,2026-03-25,Economy,NonRefundable,7129.97,855.6,273.98,8259.55,INR,0,1.99,25kg,True
OBS000699,2026-02-14T00:00:00,airline_site,Vistara,DEL,HYD,2026-03-26,2026-02-14,Economy,Refundable,6298.39,755.81,356.52,7410.72,INR,0,1.3,15kg,True
OBS000700,2026-02-28T00:00:00,cleartrip,IndiGo,DEL,HYD,2026-03-10,2026-02-28,Economy,Refundable,7486.76,898.41,198.6,8583.77,INR,0,2.14,15kg,True
OBS000701,2026-03-22T00:00:00,airline_site,AirIndia,DEL,HYD,2026-03-24,2026-03-22,PremiumEconomy,Refundable,7456.7,894.8,194.64,8546.14,INR,0,3.94,15kg,False
OBS000702,2026-01-10T00:00:00,cleartrip,AirIndia,DEL,HYD,2026-03-21,2026-01-10,PremiumEconomy,NonRefundable,7257.33,870.88,371.25,8499.46,INR,0,2.42,20kg,True
OBS000703,2026-01-06T00:00:00,airline_site,IndiGo,DEL,HYD,2026-03-17,2026-01-06,Economy,Refundable,7787.32,934.48,369.6,9091.4,INR,0,1.83,20kg,True
OBS000704,2026-02-19T00:00:00,mmt,IndiGo,DEL,HYD,2026-03-11,2026-02-19,Economy,NonRefundable,6666.88,800.03,257.39,7724.3,INR,0,2.28,15kg,True
OBS000705,2026-03-26T00:00:00,mmt,IndiGo,DEL,HYD,2026-03-28,2026-03-26,PremiumEconomy,Refundable,8873.04,1064.76,371.46,10309.26,INR,0,2.88,25kg,True
OBS000706,2026-03-07T00:00:00,cleartrip,Akasa,BLR,HYD,2026-03-17,2026-03-07,PremiumEconomy,NonRefundable,4006.11,480.73,194.75,4681.59,INR,1,2.09,20kg,True
OBS000707,2026-03-05T00:00:00,mmt,Vistara,BLR,HYD,2026-03-07,2026-03-05,PremiumEconomy,NonRefundable,5738.05,688.57,208.6,6635.22,INR,0,4.29,20kg,True
OBS000708,2026-03-17T00:00:00,airline_site,Vistara,BLR,HYD,2026-03-18,2026-03-17,PremiumEconomy,NonRefundable,5141.82,617.02,183.58,5942.42,INR,0,3.13,20kg,True
OBS000709,2026-03-04T00:00:00,cleartrip,Vistara,BLR,HYD,2026-03-14,2026-03-04,PremiumEconomy,Refundable,4433.16,531.98,351.13,5316.27,INR,0,2.66,20kg,True
OBS000710,2026-03-11T00:00:00,airline_site,Vistara,BLR,HYD,2026-03-12,2026-03-11,Economy,Refundable,5524.65,662.96,223.63,6411.24,INR,0,1.44,15kg,True
OBS000711,2026-03-09T00:00:00,cleartrip,AirIndia,BLR,HYD,2026-03-11,2026-03-09,Economy,NonRefundable,5218.52,626.22,336.3,6181.04,INR,0,3.74,20kg,True
OBS000712,2026-03-16T00:00:00,airline_site,SpiceJet,BLR,HYD,2026-03-26,2026-03-16,Economy,NonRefundable,4559.72,547.17,386.45,5493.34,INR,0,1.95,25kg,True
OBS000713,2026-03-14T00:00:00,goibibo,Vistara,BLR,HYD,2026-03-16,2026-03-14,Economy,NonRefundable,4616.08,553.93,339.41,5509.42,INR,0,2.62,25kg,False
OBS000714,2026-02-25T00:00:00,airline_site,Vistara,BLR,HYD,2026-03-07,2026-02-25,Economy,Refundable,4753.23,570.39,262.49,5586.11,INR,0,4.31,15kg,False
OBS000715,2026-02-14T00:00:00,goibibo,Akasa,BLR,HYD,2026-03-26,2026-02-14,PremiumEconomy,NonRefundable,4715.11,565.81,254.79,5535.71,INR,0,3.07,15kg,True
OBS000716,2026-02-28T00:00:00,goibibo,SpiceJet,BLR,HYD,2026-03-05,2026-02-28,Economy,NonRefundable,4836.79,580.41,292.05,5709.25,INR,0,2.96,15kg,False
OBS000717,2026-02-27T00:00:00,airline_site,AirIndia,BLR,HYD,2026-03-04,2026-02-27,Economy,Refundable,4751.44,570.17,373.69,5695.3,INR,0,3.93,25kg,False
OBS000718,2026-02-27T00:00:00,goibibo,Vistara,BLR,HYD,2026-03-01,2026-02-27,Economy,Refundable,5167.13,620.06,199.75,5986.94,INR,0,3.38,15kg,False
OBS000719,2026-02-25T00:00:00,goibibo,SpiceJet,BLR,HYD,2026-03-02,2026-02-25,Economy,Refundable,4909.69,589.16,364.93,5863.78,INR,0,2.97,20kg,True
OBS000720,2026-01-02T00:00:00,mmt,Vistara,BLR,HYD,2026-03-13,2026-01-02,PremiumEconomy,NonRefundable,4521.65,542.6,201.62,5265.87,INR,0,3.19,20kg,True
OBS000721,2026-02-05T00:00:00,mmt,SpiceJet,BLR,HYD,2026-03-17,2026-02-05,Economy,NonRefundable,4431.34,531.76,151.86,5114.96,INR,0,2.94,25kg,False
OBS000722,2026-03-05T00:00:00,airline_site,Vistara,BLR,HYD,2026-03-15,2026-03-05,PremiumEconomy,NonRefundable,4536.48,544.38,294.03,5374.89,INR,0,2.49,15kg,False
